,Unnamed: 0,team_code_x,season_x,game_id,game_date,player_id_x,jersey_num,pts,fga,fga3,fgm,fgm3,fta,ftm,ast,blk,stl,dreb,oreb,reb,pf,tf,tov,mins_played,player_id_AND_season,grade_level,division,first_name,last_name,jersey_no,height_in,season_y,class_desc,xml_name,school,conference,height_ft,conference_id,player_id_y,position,team_code_y
70,70,193.0,2014.0,193-513-2015-02-07,2015-02-07,1620696.0,12,19.0,11.0,2.0,6.0,1.0,8.0,6.0,4.0,2.0,0.0,7.0,4.0,11.0,2.0,0.0,3.0,31.0,1620696_AND_2014,1.0,1.0,Justise,Winslow,12.0,6.0,2014.0,Fr.,"WINSLOW,JUSTISE",Duke,ACC,6.0,821.0,1620696.0,F,193.0
71,71,193.0,2014.0,193-416-2015-04-04,2015-04-04,1620696.0,12,19.0,7.0,0.0,5.0,0.0,11.0,9.0,2.0,0.0,2.0,8.0,1.0,9.0,3.0,0.0,2.0,29.0,1620696_AND_2014,1.0,1.0,Justise,Winslow,12.0,6.0,2014.0,Fr.,"WINSLOW,JUSTISE",Duke,ACC,6.0,821.0,1620696.0,F,193.0
72,72,193.0,2014.0,193-147-2015-02-21,2015-02-21,1620696.0,12,20.0,14.0,1.0,8.0,1.0,4.0,3.0,1.0,0.0,4.0,12.0,1.0,13.0,2.0,0.0,3.0,37.0,1620696_AND_2014,1.0,1.0,Justise,Winslow,12.0,6.0,2014.0,Fr.,"WINSLOW,JUSTISE",Duke,ACC,6.0,821.0,1620696.0,F,193.0
73,73,193.0,2014.0,749-193-2015-01-07,2015-01-07,1620696.0,12,20.0,16.0,7.0,7.0,3.0,3.0,3.0,3.0,2.0,0.0,6.0,1.0,7.0,1.0,0.0,1.0,36.0,1620696_AND_2014,1.0,1.0,Justise,Winslow,12.0,6.0,2014.0,Fr.,"WINSLOW,JUSTISE",Duke,ACC,6.0,821.0,1620696.0,F,193.0
74,74,193.0,2014.0,193-732-2015-03-27,2015-03-27,1620696.0,12,21.0,13.0,4.0,8.0,3.0,3.0,2.0,0.0,2.0,1.0,7.0,3.0,10.0,2.0,0.0,2.0,37.0,1620696_AND_2014,1.0,1.0,Justise,Winslow,12.0,6.0,2014.0,Fr.,"WINSLOW,JUSTISE",Duke,ACC,6.0,821.0,1620696.0,F,193.0
75,75,365.0,2015.0,235-365-2016-01-09,2016-01-09,1747993.0,25,28.0,15.0,0.0,7.0,0.0,16.0,14.0,4.0,0.0,0.0,14.0,3.0,17.0,5.0,0.0,8.0,38.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
76,76,365.0,2015.0,365-2711-2015-12-02,2015-12-02,1747993.0,25,43.0,20.0,0.0,15.0,0.0,15.0,13.0,7.0,3.0,5.0,11.0,3.0,14.0,3.0,0.0,2.0,37.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
77,77,365.0,2015.0,365-23-2015-12-22,2015-12-22,1747993.0,25,23.0,13.0,0.0,8.0,0.0,9.0,7.0,6.0,1.0,3.0,4.0,1.0,5.0,0.0,0.0,1.0,29.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
78,78,365.0,2015.0,736-365-2016-01-02,2016-01-02,1747993.0,25,36.0,15.0,1.0,10.0,0.0,19.0,16.0,4.0,1.0,1.0,8.0,6.0,14.0,2.0,0.0,2.0,34.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
79,79,365.0,2015.0,31-365-2016-02-23,2016-02-23,1747993.0,25,23.0,9.0,0.0,6.0,0.0,18.0,11.0,6.0,1.0,1.0,8.0,4.0,12.0,5.0,1.0,5.0,37.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
80,80,365.0,2015.0,365-646-2015-11-19,2015-11-19,1747993.0,25,23.0,14.0,0.0,9.0,0.0,6.0,5.0,3.0,0.0,2.0,14.0,2.0,16.0,4.0,0.0,0.0,32.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
81,81,365.0,2015.0,365-527-2015-12-19,2015-12-19,1747993.0,25,24.0,14.0,0.0,10.0,0.0,4.0,4.0,7.0,0.0,1.0,3.0,6.0,9.0,0.0,0.0,3.0,33.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
82,82,365.0,2015.0,8-365-2016-01-23,2016-01-23,1747993.0,25,23.0,15.0,0.0,9.0,0.0,9.0,5.0,5.0,0.0,1.0,6.0,2.0,8.0,4.0,0.0,1.0,33.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
83,83,365.0,2015.0,490-365-2015-11-24,2015-11-24,1747993.0,25,4.0,6.0,0.0,1.0,0.0,5.0,2.0,10.0,3.0,3.0,11.0,3.0,14.0,5.0,0.0,0.0,40.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
84,84,365.0,2015.0,697-365-2016-01-19,2016-01-19,1747993.0,25,10.0,9.0,0.0,3.0,0.0,6.0,4.0,5.0,0.0,3.0,8.0,3.0,11.0,1.0,0.0,4.0,38.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
85,85,365.0,2015.0,697-365-2016-03-12,2016-03-12,1747993.0,25,10.0,11.0,0.0,4.0,0.0,7.0,2.0,1.0,1.0,1.0,9.0,3.0,12.0,4.0,1.0,3.0,31.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
86,86,365.0,2015.0,365-1092-2015-12-16,2015-12-16,1747993.0,25,11.0,12.0,0.0,5.0,0.0,3.0,1.0,4.0,1.0,1.0,8.0,4.0,12.0,2.0,0.0,3.0,26.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
87,87,365.0,2015.0,365-402-2015-11-13,2015-11-13,1747993.0,25,11.0,7.0,0.0,4.0,0.0,4.0,3.0,5.0,2.0,0.0,8.0,5.0,13.0,4.0,0.0,3.0,29.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
88,88,365.0,2015.0,288-365-2015-12-13,2015-12-13,1747993.0,25,13.0,7.0,0.0,5.0,0.0,5.0,3.0,5.0,2.0,3.0,12.0,2.0,14.0,5.0,0.0,4.0,35.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
89,89,365.0,2015.0,365-334-2016-01-05,2016-01-05,1747993.0,25,14.0,5.0,0.0,5.0,0.0,6.0,4.0,3.0,1.0,2.0,7.0,3.0,10.0,2.0,0.0,2.0,27.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
90,90,365.0,2015.0,365-522-2016-01-30,2016-01-30,1747993.0,25,14.0,7.0,0.0,6.0,0.0,3.0,2.0,5.0,0.0,2.0,5.0,4.0,9.0,3.0,0.0,5.0,39.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
91,91,365.0,2015.0,1014-365-2015-11-30,2015-11-30,1747993.0,25,15.0,15.0,2.0,4.0,1.0,10.0,6.0,4.0,1.0,1.0,11.0,7.0,18.0,1.0,0.0,7.0,40.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
92,92,365.0,2015.0,365-694-2016-03-11,2016-03-11,1747993.0,25,15.0,8.0,0.0,6.0,0.0,6.0,3.0,1.0,0.0,1.0,5.0,3.0,8.0,3.0,0.0,3.0,25.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
93,93,365.0,2015.0,365-433-2016-01-13,2016-01-13,1747993.0,25,15.0,13.0,0.0,7.0,0.0,3.0,1.0,7.0,0.0,1.0,4.0,1.0,5.0,3.0,0.0,2.0,31.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
94,94,365.0,2015.0,365-31-2016-01-16,2016-01-16,1747993.0,25,16.0,13.0,0.0,5.0,0.0,10.0,6.0,3.0,0.0,0.0,15.0,3.0,18.0,2.0,0.0,5.0,36.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
95,95,365.0,2015.0,365-697-2016-02-13,2016-02-13,1747993.0,25,16.0,11.0,0.0,4.0,0.0,9.0,8.0,7.0,1.0,3.0,7.0,4.0,11.0,3.0,0.0,0.0,40.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
96,96,365.0,2015.0,365-430-2016-02-06,2016-02-06,1747993.0,25,16.0,11.0,0.0,7.0,0.0,5.0,2.0,7.0,2.0,3.0,7.0,2.0,9.0,1.0,0.0,2.0,37.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
97,97,365.0,2015.0,334-365-2016-03-05,2016-03-05,1747993.0,25,17.0,12.0,0.0,5.0,0.0,11.0,7.0,4.0,0.0,7.0,7.0,4.0,11.0,3.0,0.0,6.0,40.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
98,98,365.0,2015.0,365-8-2016-02-17,2016-02-17,1747993.0,25,20.0,10.0,0.0,5.0,0.0,19.0,10.0,3.0,0.0,2.0,7.0,3.0,10.0,1.0,0.0,3.0,38.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
99,99,365.0,2015.0,648-365-2016-02-10,2016-02-10,1747993.0,25,20.0,12.0,0.0,8.0,0.0,9.0,4.0,6.0,2.0,1.0,4.0,2.0,6.0,4.0,0.0,2.0,32.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
100,100,365.0,2015.0,365-749-2015-12-29,2015-12-29,1747993.0,25,21.0,8.0,0.0,5.0,0.0,16.0,11.0,2.0,2.0,1.0,11.0,1.0,12.0,4.0,0.0,5.0,37.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
101,101,365.0,2015.0,37-365-2016-02-02,2016-02-02,1747993.0,25,21.0,15.0,0.0,9.0,0.0,6.0,3.0,7.0,1.0,2.0,12.0,1.0,13.0,4.0,0.0,6.0,36.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
102,102,365.0,2015.0,387-365-2015-11-23,2015-11-23,1747993.0,25,21.0,14.0,0.0,6.0,0.0,11.0,9.0,7.0,0.0,2.0,14.0,6.0,20.0,1.0,0.0,3.0,40.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
103,103,365.0,2015.0,694-365-2016-02-20,2016-02-20,1747993.0,25,21.0,16.0,0.0,9.0,0.0,7.0,3.0,2.0,0.0,0.0,8.0,1.0,9.0,4.0,0.0,8.0,36.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
104,104,365.0,2015.0,365-1157-2015-11-16,2015-11-16,1747993.0,25,22.0,17.0,0.0,11.0,0.0,0.0,0.0,6.0,2.0,4.0,6.0,3.0,9.0,1.0,0.0,0.0,31.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
105,105,365.0,2015.0,365-257-2016-01-26,2016-01-26,1747993.0,25,22.0,12.0,0.0,6.0,0.0,17.0,10.0,0.0,0.0,2.0,12.0,2.0,14.0,3.0,0.0,3.0,37.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
106,106,365.0,2015.0,365-434-2016-03-01,2016-03-01,1747993.0,25,22.0,8.0,0.0,6.0,0.0,11.0,10.0,7.0,0.0,2.0,10.0,4.0,14.0,3.0,0.0,6.0,37.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
107,107,365.0,2015.0,365-235-2016-02-27,2016-02-27,1747993.0,25,22.0,12.0,0.0,6.0,0.0,12.0,10.0,5.0,0.0,4.0,9.0,2.0,11.0,2.0,0.0,4.0,40.0,1747993_AND_2015,1.0,1.0,Ben,Simmons,25.0,10.0,2015.0,Fr.,"SIMMONS,BEN",LSU,SEC,6.0,911.0,1747993.0,F,365.0
108,108,306.0,2014.0,306-432-2014-11-14,2014-11-14,1626744.0,1,25.0,10.0,4.0,7.0,3.0,9.0,8.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,4.0,28.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
109,109,306.0,2014.0,306-428-2015-02-15,2015-02-15,1626744.0,1,24.0,14.0,10.0,9.0,6.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,34.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
110,110,306.0,2014.0,306-459-2014-11-28,2014-11-28,1626744.0,1,24.0,17.0,7.0,9.0,2.0,5.0,4.0,1.0,0.0,2.0,7.0,2.0,9.0,0.0,0.0,2.0,30.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
111,111,306.0,2014.0,306-509-2015-03-12,2015-03-12,1626744.0,1,25.0,15.0,10.0,8.0,5.0,5.0,4.0,7.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,32.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
112,112,306.0,2014.0,306-663-2014-11-20,2014-11-20,1626744.0,1,26.0,15.0,10.0,7.0,5.0,7.0,7.0,0.0,0.0,0.0,4.0,3.0,7.0,2.0,0.0,0.0,34.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
113,113,306.0,2014.0,87-306-2014-12-20,2014-12-20,1626744.0,1,5.0,12.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,2.0,8.0,0.0,0.0,0.0,25.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
114,114,306.0,2014.0,392-306-2015-02-11,2015-02-11,1626744.0,1,5.0,14.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,3.0,0.0,1.0,32.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
115,115,306.0,2014.0,509-306-2015-02-25,2015-02-25,1626744.0,1,6.0,10.0,6.0,1.0,1.0,4.0,3.0,4.0,0.0,1.0,3.0,3.0,6.0,2.0,0.0,0.0,27.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
116,116,306.0,2014.0,392-306-2015-03-13,2015-03-13,1626744.0,1,6.0,12.0,5.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,5.0,2.0,0.0,0.0,28.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
117,117,306.0,2014.0,416-306-2015-01-05,2015-01-05,1626744.0,1,8.0,14.0,5.0,1.0,0.0,6.0,6.0,1.0,0.0,0.0,3.0,3.0,6.0,4.0,0.0,0.0,32.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
118,118,306.0,2014.0,463-306-2014-12-31,2014-12-31,1626744.0,1,8.0,9.0,5.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,7.0,1.0,8.0,1.0,0.0,3.0,26.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
119,119,306.0,2014.0,518-306-2015-01-25,2015-01-25,1626744.0,1,9.0,12.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,32.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
120,120,306.0,2014.0,306-207-2014-11-24,2014-11-24,1626744.0,1,10.0,8.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,33.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
121,121,306.0,2014.0,306-539-2015-01-13,2015-01-13,1626744.0,1,11.0,12.0,6.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,6.0,0.0,6.0,1.0,0.0,2.0,29.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
122,122,306.0,2014.0,559-306-2015-01-28,2015-01-28,1626744.0,1,13.0,13.0,5.0,4.0,1.0,6.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,28.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
123,123,306.0,2014.0,306-545-2014-12-02,2014-12-02,1626744.0,1,13.0,14.0,6.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,0.0,0.0,29.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
124,124,306.0,2014.0,306-418-2015-02-08,2015-02-08,1626744.0,1,13.0,12.0,6.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,7.0,1.0,8.0,3.0,0.0,1.0,30.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
125,125,306.0,2014.0,782-306-2015-03-20,2015-03-20,1626744.0,1,14.0,11.0,5.0,4.0,2.0,6.0,4.0,0.0,0.0,1.0,2.0,3.0,5.0,3.0,0.0,5.0,26.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
126,126,306.0,2014.0,306-474-2014-12-22,2014-12-22,1626744.0,1,14.0,11.0,4.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,24.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
127,127,306.0,2014.0,306-312-2015-03-03,2015-03-03,1626744.0,1,14.0,13.0,7.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,5.0,4.0,0.0,3.0,27.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
128,128,306.0,2014.0,306-559-2015-02-19,2015-02-19,1626744.0,1,14.0,9.0,5.0,4.0,2.0,5.0,4.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,32.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
129,129,306.0,2014.0,587-306-2015-02-22,2015-02-22,1626744.0,1,17.0,12.0,7.0,7.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,7.0,1.0,0.0,3.0,28.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
130,130,306.0,2014.0,306-416-2015-03-07,2015-03-07,1626744.0,1,17.0,15.0,7.0,6.0,2.0,4.0,3.0,0.0,0.0,2.0,6.0,1.0,7.0,4.0,0.0,2.0,30.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
131,131,306.0,2014.0,367-306-2014-12-09,2014-12-09,1626744.0,1,18.0,19.0,8.0,8.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,4.0,3.0,0.0,3.0,29.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
132,132,306.0,2014.0,306-518-2015-01-10,2015-01-10,1626744.0,1,18.0,13.0,5.0,6.0,1.0,5.0,5.0,1.0,0.0,0.0,4.0,3.0,7.0,0.0,0.0,2.0,29.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
133,133,306.0,2014.0,306-1104-2014-12-13,2014-12-13,1626744.0,1,18.0,14.0,5.0,7.0,1.0,3.0,3.0,3.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,25.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
134,134,306.0,2014.0,306-632-2014-12-06,2014-12-06,1626744.0,1,18.0,10.0,7.0,5.0,4.0,4.0,4.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,25.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
135,135,306.0,2014.0,306-699-2014-11-17,2014-11-17,1626744.0,1,19.0,12.0,4.0,7.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,5.0,0.0,0.0,1.0,33.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
136,136,306.0,2014.0,306-587-2015-01-31,2015-01-31,1626744.0,1,20.0,16.0,6.0,8.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,4.0,5.0,1.0,0.0,2.0,32.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
137,137,306.0,2014.0,301-306-2015-01-18,2015-01-18,1626744.0,1,21.0,12.0,6.0,7.0,4.0,3.0,3.0,2.0,0.0,1.0,7.0,0.0,7.0,2.0,0.0,2.0,34.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
138,138,306.0,2014.0,306-346-2014-11-22,2014-11-22,1626744.0,1,21.0,10.0,7.0,6.0,5.0,4.0,4.0,1.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0,2.0,33.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
139,139,306.0,2014.0,306-392-2015-01-22,2015-01-22,1626744.0,1,22.0,14.0,5.0,8.0,3.0,4.0,3.0,2.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,2.0,32.0,1626744_AND_2014,1.0,1.0,James,Blackmon Jr.,1.0,4.0,2014.0,Fr.,"BLACKMON,JR, JAMES",Indiana,Big Ten,6.0,827.0,1626744.0,G,306.0
